,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Code,label
85,0.56628937,-3.1641576000000002,1.0163405,-0.24707343,-2.0155818,-0.16439469,-0.47208333,0.5418609000000001,-0.91976935,0.42630973,0.58167386,-0.30791792,-0.10998999,0.3095857,-0.32506397,0.20427184,a3ba,22
86,-0.6923915,-2.8530982000000003,0.9406336,-1.5946396999999999,-0.7342038000000001,0.22552510000000003,0.32347859999999995,0.5790423000000001,-0.2463824,-0.77314365,-1.1452398000000001,-0.016896045,0.49417293,0.25976020000000005,0.020247435,-0.0006773376400000001,051c,16
87,-1.85181,-3.0192403999999997,-1.1047641000000001,2.1867259,-2.4386587000000004,0.24848017,0.15910053,0.8886847999999999,0.31506336,0.6077274,-0.14970902,-0.58072263,0.779038,-1.1421019,0.36355084,-0.10918691,0529,94
88,1.0136697000000001,-2.4416285,0.50123715,0.80118537,-1.2581398000000001,-0.37735975,0.3405728,0.13756901,0.9874417999999999,0.40401313,-0.08543510000000001,-0.32393217,-0.11271443,-0.09180883,0.7673648000000001,-0.37963584,02a4,21
89,4.0014033,1.9767147,0.89268976,0.87428033,0.35511222,0.61469775,0.93710995,-0.42240617,-0.9067494,-1.1423651000000001,1.1553280000000001,-0.7779554,2.3099816000000004,-0.27381176,0.55065745,-0.24921754,1637,71
90,-0.54462385,9.276551,-0.49188203,-1.3869804,0.035788015,-0.93580306,0.80402035,1.0970030000000002,1.3457185,0.28276090000000004,0.43023717,-0.19545354,1.5064253,0.30525783,-0.007459955999999999,0.68711495,1151,9
91,2.4477987,-0.020609736,5.4705377,-0.034435842,0.7124473000000001,0.7362414,-0.43751952,-0.17940009,-0.792169,0.313894,0.920536,-0.46581098,0.30244678,0.15909192,-0.26465067,-0.02904339,16ef,96
92,-1.4414912,-3.056309,-0.003616732,-1.9716479,0.38194409999999995,0.035221938,0.58560365,1.3460226,0.9755475,-0.575715,-0.40249586,0.22007823,-0.34014618,-0.005384938000000001,-0.33240375,-0.13296603,0e91,16
93,-4.586482,-0.46257088,-0.8431278,-1.5802283000000001,1.0168258,0.32450348,-0.7936124,0.009326599,0.48323134,0.16161416,0.01733867,-0.4749062,0.37225017,0.1528604,0.091354474,0.34761956,027e,51
94,2.632161,-1.9466592,2.4722674,-4.778946400000001,-0.32566518,0.79896504,-0.267045,-0.17385195,-1.3301376,0.741491,1.0439450000000001,-1.5663642,0.11273072,-0.008926378,0.21750799999999998,-0.099175,23f5,33
95,-1.1581944,-3.9368272000000006,0.7629201,1.4532690000000001,0.035590008,-0.06908556,-0.2336633,-0.7301153,-0.09935189,0.45275122,-0.9541861999999999,-0.4557198,0.70938,0.42771533,-0.5311548,-0.4850755,2c86,21
96,3.0012653,-1.6063046,-0.859677,-0.81157947,1.7024168000000002,-0.9741652,0.050113138,-0.41118065,0.27260044,-0.7471533,-0.12723228,-0.70926565,0.11450102,0.21220526,-0.004789104000000001,0.02638299,a340,32
97,8.917423,1.5605040000000001,-0.7468643,3.0989158,2.4688904,2.4974246,-0.27691162,0.78396696,-1.0087829,0.29092938,-0.75845164,0.05253198,0.24610707,-0.09549169,-0.5893571,-0.04445758,246b,62
98,4.543863,-0.94121784,-2.0829754,1.951585,0.67903197,-1.1373634,0.19461083,0.6210416999999999,-0.32715213,0.68025506,-1.2148085,0.17079137,-0.5875894,0.11218135,0.8454305,-0.5253773,aa11,7
99,7.770126299999999,-4.4483843,-5.745407,0.79762495,1.3677716,0.26556740000000006,0.32308647,-0.5232452999999999,1.5522794,1.7511092000000001,-0.2019226,0.25059807,-0.21522313,-0.308791,-0.77728236,0.32307035,ff4d,34
100,-1.2300932,-2.2516906000000003,2.5140495,-0.22466487,-0.16054715,-0.6008581999999999,0.3483663,0.12690969,-0.24956082,0.2754473,0.095893376,0.1767269,-0.045429427,0.2584786,-0.26936445,-0.8460435,2ac4,22
101,-3.2954103999999997,-1.341016,1.8819531000000003,1.0698186,0.07531604,-0.5547873000000001,-0.08041981,0.39705387,-0.21485582,0.039982468,0.03553844,0.09304636,-0.2377576,0.350179,-0.7057842,-0.15254784,28c2,39
102,3.4499989,6.29516,-2.1429539,-0.018071161999999998,-1.6248794,-1.1674646,1.2123979999999999,2.0943255,-0.75596786,-0.45908296,-0.7636923000000001,-0.14159203,-0.37063268,0.698601,-0.17252012,0.022925467999999997,a817,15
103,5.032828299999999,5.121144999999999,-2.1254852000000004,1.5732578000000002,-1.7748437,-0.6315666999999999,0.7868269,1.3013886000000001,-2.012823,-1.4181538,0.07845371,-1.0640379,-0.52315325,-0.24060839999999997,0.14695728,-0.68653214,0918,15
104,5.191416,4.866621,-1.1905358,0.5459475,-0.9189,-0.23056644,1.1716723,1.6533598000000003,-1.0626862,-1.2367923,-0.34510875,-0.12914047,-0.6159800999999999,-0.34727040000000003,-0.05242686,0.2878868,092b,15
105,-2.1018865,-2.8138282,-0.31383005,-1.9475459,-0.26467994,0.7369699000000001,-0.38369307,0.36441174,-0.12397374,-0.2799167,-0.09180297,-0.24845038,-0.36751363,-0.03541146,-0.2097494,0.16156913,1c00,91
106,-2.3872603999999997,-5.153932599999999,0.90164113,0.020378191,0.45374486,0.52479404,-0.73030275,1.7044145,0.5408566999999999,0.33194923,-0.10315698400000001,-0.2671736,0.22761285,0.12684008,0.11009333,-0.06489853599999999,1d66,16
107,4.5385876,-1.7591150000000002,-0.058661155,-2.3279462000000004,0.3431039,-0.8344935,0.43989307,-0.46486926,0.05177641,-1.3403938999999998,-0.61284316,-0.20695688,0.08658999,-0.1272014,0.20907407,0.19563843,1cfa,32
108,8.236132000000001,-5.212244,1.6438113,-1.4519348,1.1571686,-1.6182370000000001,-0.10099204,0.35353592,0.73457843,0.27409437,0.6230720999999999,0.49088097,0.007455255,0.038638227000000004,1.2607214,0.17336872,138b,70
109,-1.8218201,-0.37880159999999996,2.5846357,0.5553100000000001,-1.1476065,-0.13974684,-1.3038968,-0.9018457000000001,-0.44917318,0.16268481,-0.367001,0.35851777,0.41144,-0.39107448,-0.14249703,1.1313995000000001,285c,84
110,-1.6289850000000001,0.40092146,2.8445752,0.29081905,-1.1270143999999997,-1.3803357,0.013431441,-0.6901415,-0.68064797,0.09721014,-0.63450193,0.5164065,0.34771305,-0.22987133,0.059592877,0.20351166,2869,84
111,5.2102227,-0.9871576999999999,-0.051727124000000006,0.29599953,-2.1651444,-0.26735076,0.3694055,-0.41701424,0.4552754,-0.4996707,1.2265851,0.8478485999999998,-0.78988796,0.15345673,-0.04309122,0.22694181,a19c,10
112,2.5117955000000003,4.07132,2.5960896,0.66398585,1.6227334999999998,1.8916427,0.81924635,-0.7359536999999999,-0.75189555,-1.1414202,-0.5001458,-1.2252941000000002,0.32450774,-0.5381720999999999,-0.04345137,0.04254147,2a5e,71
113,-7.0870820000000005,-2.3642573,-0.66027546,1.317017,1.3970093000000001,0.7309770000000001,-0.57291394,0.15477149999999998,-1.3648456,-0.17551503,0.24647017,0.115742095,0.16852288,0.8158175,-0.37037626,0.23885305,ffb5,73
114,-3.4853205999999997,9.239189,-1.6450465,1.9234048,2.152414,-2.287023,-0.35475823,2.3124094,-0.5195858,-0.6173451,0.3197001,-0.8881254999999999,-0.47879493,-1.3144213,-0.27184457,-0.8648655000000001,a8fb,9
